Name,Length,Count,AnyExt,AnyDate,SamplePath
"663.bmp","1769526","4",".bmp","2003-10-26 00:19:34","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\663.bmp"
"664.bmp","1769526","4",".bmp","2003-10-26 00:19:34","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\664.bmp"
"665.bmp","1769526","4",".bmp","2003-10-26 00:19:34","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\665.bmp"
"666.bmp","1769526","4",".bmp","2003-10-26 00:19:34","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\666.bmp"
"667.bmp","1769526","4",".bmp","2003-10-26 00:19:34","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\667.bmp"
"668.bmp","1769526","4",".bmp","2003-10-26 00:19:34","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\668.bmp"
"669.bmp","1769526","4",".bmp","2003-10-26 00:19:34","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\669.bmp"
"67.bmp","1769526","6",".bmp","2003-10-26 00:18:42","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\67.bmp"
"670.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\670.bmp"
"671.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\671.bmp"
"672.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\672.bmp"
"673.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\673.bmp"
"674.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\674.bmp"
"675.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\675.bmp"
"676.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\676.bmp"
"677.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\677.bmp"
"678.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\678.bmp"
"679.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\679.bmp"
"68.bmp","1769526","6",".bmp","2003-10-26 00:18:42","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\68.bmp"
"680.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\680.bmp"
"681.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\681.bmp"
"682.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\682.bmp"
"683.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\683.bmp"
"687.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\687.bmp"
"688.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\688.bmp"
"689.bmp","1769526","4",".bmp","2003-10-26 00:19:36","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\689.bmp"
"709.bmp","1769526","3",".bmp","2003-10-26 00:19:38","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\709.bmp"
"710.bmp","1769526","3",".bmp","2003-10-26 00:19:38","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\710.bmp"
"712.bmp","1769526","3",".bmp","2003-10-26 00:19:40","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\712.bmp"
"713.bmp","1769526","3",".bmp","2003-10-26 00:19:40","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\713.bmp"
"715.bmp","1769526","3",".bmp","2003-10-26 00:19:40","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\715.bmp"
"716.bmp","1769526","3",".bmp","2003-10-26 00:19:40","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\716.bmp"
"718.bmp","1769526","3",".bmp","2003-10-26 00:19:40","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\718.bmp"
"719.bmp","1769526","3",".bmp","2003-10-26 00:19:40","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\719.bmp"
"720.bmp","1769526","3",".bmp","2003-10-26 00:19:40","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\720.bmp"
"721.bmp","1769526","3",".bmp","2003-10-26 00:19:40","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\721.bmp"
"74.bmp","1769526","6",".bmp","2003-10-26 00:18:42","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\74.bmp"
"755.bmp","1769526","3",".bmp","2003-10-26 00:19:44","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\755.bmp"
"756.bmp","1769526","3",".bmp","2003-10-26 00:19:44","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\756.bmp"
"772.bmp","1769526","3",".bmp","2003-10-26 00:19:44","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\772.bmp"
"773.bmp","1769526","3",".bmp","2003-10-26 00:19:44","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\773.bmp"
"774.bmp","1769526","3",".bmp","2003-10-26 00:19:44","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\774.bmp"
"775.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\775.bmp"
"776.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\776.bmp"
"777.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\777.bmp"
"778.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\778.bmp"
"779.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\779.bmp"
"780.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\780.bmp"
"781.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\781.bmp"
"782.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\782.bmp"
"783.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\783.bmp"
"784.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\784.bmp"
"785.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\785.bmp"
"786.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\786.bmp"
"787.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\787.bmp"
"788.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\788.bmp"
"789.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\789.bmp"
"790.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\790.bmp"
"791.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\791.bmp"
"792.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\792.bmp"
"793.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\793.bmp"
"794.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\794.bmp"
"795.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\795.bmp"
"796.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\796.bmp"
"797.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\797.bmp"
"798.bmp","1769526","3",".bmp","2003-10-26 00:19:46","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\798.bmp"
"93.bmp","1769526","6",".bmp","2003-10-26 00:18:42","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\MARTE\VIDEOS MARTE\oposicion 2005\tmb sony 9100\poco 7 cerca mini\93.bmp"
"Thumbs.db","14336","3",".db","2006-04-08 18:52:12","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\saturno\FOTOS SATURNO\5 febrero 2004\fotos jpg\Thumbs.db"
"Thumbs.db","41984","3",".db","2004-02-12 17:00:22","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\saturno\FOTOS SATURNO\saturno bmp\mejores\Thumbs.db"
"Thumbs.db","49152","2",".db","2006-06-02 16:12:18","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\saturno\VIDEOS SATURNO\13 feb.2006\CANON XL-H1 SATURNO\Thumbs.db"
"Thumbs.db","25600","2",".db","2006-02-26 18:25:52","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\saturno\VIDEOS SATURNO\13 feb.2006\EOS 5D SATURNO\barlox 0.5x casegrain\Thumbs.db"
"Thumbs.db","15872","4",".db","2006-02-26 18:24:16","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\saturno\VIDEOS SATURNO\7-marzo-04\60\Thumbs.db"
"Thumbs.db","34304","3",".db","2006-03-08 18:36:20","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\saturno\VIDEOS SATURNO\7-marzo-04\80\Thumbs.db"
"Thumbs.db","86016","4",".db","2006-10-21 11:40:09","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\SOL\VIDEOS SOL\ECLIPSE ANULAR 3-10-05\eclipse ANULAR 3-5-10 sony CON SIGMA 120-300\ECLIPSE ANULAR 3-10-05 SONY Y SIGMA A 250\Thumbs.db"
"Thumbs.db","8192","11",".db","2007-05-19 10:32:53","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\SOL\VIDEOS SOL\ECLIPSE ANULAR 3-10-05\FOTOS DEL OBSERVATORIO\Thumbs.db"
"Thumbs.db","23040","3",".db","2006-04-19 13:57:06","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\SOL\VIDEOS SOL\ECLIPSE LIBIA 2006\RAW\Thumbs.db"
"Thumbs.db","7680","7",".db","2006-06-02 16:19:44","I:\_quarantine\migrated\ASTRONOMIA\SISTEMA SOLAR\SOL\VIDEOS SOL\TRANSITO\transito\Thumbs.db"
"SAN JOSE 2010.mpg","96144062","2",".mpg","2010-04-07 19:38:46","J:\VIDEO\2010-04-07-002\SAN JOSE 2010.mpg"
"DSC_1138.JPG","2265858","2",".jpg","2010-08-04 18:38:24","J:\_quarantine_from_H\from_C\I\FAMILIA\FOTOS\DSC_1138.JPG"
"P4180027.JPG","1348296","2",".jpg","2006-06-18 10:26:02","J:\_quarantine_from_H\from_C\I\FAMILIA\FOTOS\ATALAYA 2\CHINA\P4180027.JPG"
"P4180028.JPG","1516099","2",".jpg","2006-06-18 10:26:08","J:\_quarantine_from_H\from_C\I\FAMILIA\FOTOS\ATALAYA 2\CHINA\P4180028.JPG"
"P4180031.JPG","1373954","2",".jpg","2006-06-18 10:26:16","J:\_quarantine_from_H\from_C\I\FAMILIA\FOTOS\ATALAYA 2\CHINA\P4180031.JPG"
"DSC02776.JPG","2292803","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02776.JPG"
"DSC02777.JPG","2260204","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02777.JPG"
"DSC02778.JPG","2558987","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02778.JPG"
"DSC02779.JPG","2497966","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02779.JPG"
"DSC02780.JPG","2223746","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02780.JPG"
"DSC02781.JPG","3172477","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02781.JPG"
"DSC02783.JPG","2250238","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02783.JPG"
"DSC02784.JPG","1954914","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02784.JPG"
"DSC02785.JPG","2198169","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02785.JPG"
"DSC02786.JPG","2146333","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02786.JPG"
"DSC02787.JPG","2303810","2",".jpg","2012-02-10 15:56:36","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02787.JPG"
"DSC02788.JPG","2212453","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02788.JPG"
"DSC02789.JPG","2969465","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02789.JPG"
"DSC02790.JPG","2477691","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02790.JPG"
"DSC02791.JPG","4911176","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02791.JPG"
"DSC02792.JPG","2369446","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02792.JPG"
"DSC02793.JPG","2160242","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02793.JPG"
"DSC02794.JPG","2220831","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02794.JPG"
"DSC02795.JPG","2510839","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02795.JPG"
"DSC02796.JPG","2311600","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02796.JPG"
"DSC02797.JPG","2348855","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02797.JPG"
"DSC02798.JPG","2229558","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02798.JPG"
"DSC02799.JPG","2095709","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02799.JPG"
"DSC02800.JPG","2082154","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02800.JPG"
"DSC02801.JPG","2906830","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02801.JPG"
"DSC02802.JPG","2332491","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02802.JPG"
"DSC02803.JPG","2360558","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02803.JPG"
"DSC02804.JPG","2335504","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02804.JPG"
"DSC02805.JPG","1929626","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02805.JPG"
"DSC02806.JPG","2558805","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02806.JPG"
"DSC02807.JPG","3602335","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02807.JPG"
"DSC02808.JPG","3605824","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02808.JPG"
"DSC02809.JPG","2034731","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02809.JPG"
"DSC02810.JPG","2258126","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02810.JPG"
"DSC02811.JPG","1952047","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02811.JPG"
"DSC02812.JPG","2012879","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02812.JPG"
"DSC02813.JPG","1897470","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02813.JPG"
"DSC02815.JPG","2178594","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02815.JPG"
"DSC02816.JPG","3606445","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02816.JPG"
"DSC02817.JPG","2495462","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02817.JPG"
"DSC02818.JPG","1921408","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02818.JPG"
"DSC02819.JPG","2198368","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02819.JPG"
"DSC02820.JPG","2406153","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02820.JPG"
"DSC02821.JPG","2516148","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02821.JPG"
"DSC02822.JPG","2948666","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02822.JPG"
"DSC02823.JPG","2707022","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02823.JPG"
"DSC02824.JPG","2882460","2",".jpg","2012-02-10 15:56:38","J:\_quarantine_from_I\FAMILIA\FOTOS\crucero italia agosto 2005\CRUCERO 20-08-05\DSC02824.JPG"
